Index,Speaker,Section,Scene,Category,Character,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
1249,SAM,Part Two,10,Dialogue,NOTT,"For you, Caleb, I do. ",4,neutral,0.7599132,0.096553825,0.075087145,0.04261511,0.009206679,0.7599132,0.014420676,0.0022033807
1250,LIAM,Part Two,10,Dialogue,CALEB,"No, I'm not asking. I was going to help you, but if you have it, you're good. ",4,neutral,0.7970089,0.04532083,0.08815713,0.04496708,0.0112857055,0.7970089,0.010939531,0.0023209127
1251,SAM,Part Two,10,Dialogue,NOTT,"No, you've been spotting me all day, I'll take care of both of us. ",4,neutral,0.85769254,0.036765568,0.031105751,0.041996215,0.011497795,0.85769254,0.019040575,0.0019016775
1252,ASHLEY,Part Two,10,Dialogue,YASHA,Mollymauk. That Jester's adorable. ,4,neutral,0.69389445,0.0067424946,0.029610178,0.0043697692,0.22991866,0.69389445,0.013235367,0.02222908
1253,TALIESIN,Part Two,10,Dialogue,MOLLY,I know. Highly entertained. ,3,joy,0.89740336,0.0066855852,0.026991708,0.0029587294,0.89740336,0.056561604,0.005888822,0.003510071
1254,ASHLEY,Part Two,10,Dialogue,YASHA,I like her. ,3,joy,0.8981306,0.030166902,0.036000066,0.005196811,0.8981306,0.020610712,0.008601933,0.0012929296
1255,TALIESIN,Part Two,10,Dialogue,MOLLY,I do too. ,4,neutral,0.783385,0.053229716,0.07089538,0.06280656,0.0043170224,0.783385,0.021623027,0.003743373
1258,ASHLEY,Part Two,11,Dialogue,YASHA,Did you guys want to sit in the front row? ,4,neutral,0.60907733,0.043388132,0.07023056,0.050479747,0.00873877,0.60907733,0.009168452,0.20891699
1259,SAM,Part Two,11,Dialogue,NOTT,That's what we were told is the best seat in the house. ,4,neutral,0.88754344,0.011264244,0.009577564,0.0038138311,0.027468324,0.88754344,0.0020933116,0.058239236
1260,ASHLEY,Part Two,11,Dialogue,YASHA,We want to sit in the front row. ,4,neutral,0.8164074,0.029642995,0.102676995,0.020245217,0.014899974,0.8164074,0.011016442,0.0051109623
1262,ASHLEY,Part Two,11,Dialogue,YASHA,Front and center? Or do you want to be on the sides? ,4,neutral,0.6379784,0.09326717,0.07443708,0.14761077,0.005418489,0.6379784,0.010929645,0.030358505
1263,LAURA,Part Two,11,Dialogue,JESTER,Front and center! ,4,neutral,0.39745593,0.24788101,0.034485552,0.2413209,0.033949196,0.39745593,0.008743363,0.03616404
1270,MARISHA,Part Two,11,Dialogue,BEAU,"Hey, Yasha, 'cause I was totally on your shoulder, heard you talking about my friend, Jester. ",1,disgust,0.2712037,0.2630932,0.2712037,0.06179817,0.08251099,0.206795,0.02533993,0.089259
1271,ASHLEY,Part Two,11,Dialogue,YASHA,"Ah, shit. ",1,disgust,0.8688634,0.1034511,0.8688634,0.010246841,0.0010609829,0.0053184484,0.0065894322,0.0044698776
1272,MARISHA,Part Two,11,Dialogue,BEAU,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1272,MARISHA,Part Two,11,Dialogue,BEAU,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1272,MARISHA,Part Two,11,Dialogue,BEAU,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1272,MARISHA,Part Two,11,Dialogue,BEAU,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1272,MARISHA,Part Two,11,Dialogue,BEAU,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1273,ASHLEY,Part Two,11,Dialogue,YASHA,I didn't mean anything by it. I just-- ,4,neutral,0.32609838,0.20200251,0.29197836,0.15093905,0.0060322788,0.32609838,0.011500904,0.011448457
1274,MARISHA,Part Two,11,Dialogue,BEAU,"No, dude. No, she's never mentioned a significant other, so, I mean. ",1,disgust,0.6471853,0.0833368,0.6471853,0.01661615,0.002297676,0.23680985,0.008410891,0.0053435066
1275,ASHLEY,Part Two,11,Dialogue,YASHA,"Oh, I'm not looking for anything, I just-- ",4,neutral,0.662127,0.05117343,0.12730323,0.1280189,0.0052731503,0.662127,0.014990802,0.011113479
1276,MARISHA,Part Two,11,Dialogue,BEAU,Will you hold me through the show? (laughter) ,4,neutral,0.383321,0.18247776,0.09714724,0.27310163,0.036977474,0.383321,0.019088402,0.007886513
1277,MARISHA,Part Two,11,Dialogue,BEAU,"Like, cradle me? ",2,fear,0.50527984,0.07026743,0.08321601,0.50527984,0.008494124,0.30904943,0.011594894,0.012098314
1278,ASHLEY,Part Two,11,Dialogue,YASHA,"That's an extra charge. We do do that, though. ",4,neutral,0.8834279,0.026573561,0.04826632,0.013761193,0.0019864605,0.8834279,0.016831238,0.009153373
1279,MARISHA,Part Two,11,Dialogue,BEAU,How much? ,6,surprise,0.440314,0.06912417,0.035218906,0.064091995,0.003286528,0.37711656,0.010847823,0.440314
1279,MARISHA,Part Two,11,Dialogue,BEAU,How much? ,6,surprise,0.440314,0.06912417,0.035218906,0.064091995,0.003286528,0.37711656,0.010847823,0.440314
1280,ASHLEY,Part Two,11,Dialogue,YASHA,"Well, it's an extra five gold pieces. ",4,neutral,0.9454781,0.008361382,0.011981246,0.0030529452,0.006901718,0.9454781,0.005058988,0.019165676
1281,MARISHA,Part Two,11,Dialogue,BEAU,Five gold? ,6,surprise,0.6104686,0.041891158,0.031520505,0.028728167,0.005677982,0.27742043,0.0042930967,0.6104686
1282,ASHLEY,Part Two,11,Dialogue,YASHA,These arms are worth a lot. ,4,neutral,0.6774781,0.033983547,0.04239683,0.0074073393,0.21593894,0.6774781,0.009650653,0.013144635
1283,TALIESIN,Part Two,11,Dialogue,MOLLY,It's a very swaddling hug. You've never experienced anything like it. ,3,joy,0.4962597,0.006836838,0.057340704,0.03822189,0.4962597,0.28105992,0.010177549,0.110103466
1284,ASHLEY,Part Two,11,Dialogue,YASHA,"It's the best way to see the show, if that's how you want it. ",4,neutral,0.72466123,0.019039102,0.039742194,0.01029035,0.19609734,0.72466123,0.0057907095,0.004379052
1285,MARISHA,Part Two,11,Dialogue,BEAU,I'll give you five silver just to have your shrug to sit on so my butt's not on the floor. ,4,neutral,0.7827018,0.036341995,0.14176422,0.013006612,0.004026567,0.7827018,0.014928999,0.0072298227
1286,ASHLEY,Part Two,11,Dialogue,YASHA,I don't take off my shrug. ,4,neutral,0.3431271,0.28464535,0.23593058,0.08367241,0.016857125,0.3431271,0.03432778,0.0014396372
1287,MARISHA,Part Two,11,Dialogue,BEAU,"Oh, sorry. ",5,sadness,0.39307693,0.024305565,0.15088935,0.26550734,0.0048889657,0.14339821,0.39307693,0.01793362
1288,ASHLEY,Part Two,11,Dialogue,YASHA,How about you just keep your money and I'll put you in a chair and I'll just watch over your weapons. ,4,neutral,0.66335577,0.1562009,0.09101621,0.062322564,0.005797615,0.66335577,0.017497707,0.0038092195
1289,MARISHA,Part Two,11,Dialogue,BEAU,Okay. ,4,neutral,0.40931255,0.22354643,0.20575903,0.1097004,0.01577321,0.40931255,0.034511797,0.0013965417
1289,MARISHA,Part Two,11,Dialogue,BEAU,Okay. ,4,neutral,0.40931255,0.22354643,0.20575903,0.1097004,0.01577321,0.40931255,0.034511797,0.0013965417
1289,MARISHA,Part Two,11,Dialogue,BEAU,Okay. ,4,neutral,0.40931255,0.22354643,0.20575903,0.1097004,0.01577321,0.40931255,0.034511797,0.0013965417
1291,ASHLEY,Part Two,11,Dialogue,YASHA,"On the ground, I mean, because there's no chairs. ",1,disgust,0.80683887,0.04873152,0.80683887,0.02649466,0.0012818772,0.06285006,0.01323015,0.04057287
1302,MATT,Part Two,11,Dialogue,GUSTAV,"Ladies and gentlemen of Trostenwald, I am Carnival Master Gustav Fletching, and allow me to welcome you to the Fletching and Moondrop's Traveling Carnival of Curiosities. (applause) ",3,joy,0.6245792,0.008230907,0.012043341,0.01568822,0.6245792,0.31813887,0.008596431,0.0127229905
1303,MATT,Part Two,11,Dialogue,GUSTAV,"I ask you, each and every one of you--",4,neutral,0.73875344,0.124730386,0.026060862,0.042432535,0.013636122,0.73875344,0.01400959,0.040377017
1305,MATT,Part Two,11,Dialogue,GUSTAV,"grant us your imaginations this eve but a trifle bit of time, and allow us to reveal a realm of laughter, mystery, danger, and beauty. I see you've already met Desmond. ",4,neutral,0.5905112,0.017127616,0.014568905,0.013233607,0.3413257,0.5905112,0.015764832,0.0074681784
1307,MATT,Part Two,11,Dialogue,GUSTAV,"He'll be part of our story tonight, so keep a wily eye for the shifting fool. But first, I tell you a tale of two sisters of the Fey.",4,neutral,0.89401317,0.0070141046,0.02808333,0.043954037,0.014379831,0.89401317,0.006112505,0.006443041
1309,MATT,Part Two,11,Dialogue,GUSTAV,Lost without form into the mazes of the underworld. ,2,fear,0.834341,0.016287254,0.03660036,0.834341,0.0013893646,0.04477349,0.04971675,0.016891744
1310,MATT,Part Two,11,Dialogue,GUSTAV,"There, where the body would break, they found a teacher in a mystical serpent, and the gift they received was the ability to bend with this maze that captured them and slither their way back to the surface to reclaim their place in the world. ",4,neutral,0.7814293,0.014859506,0.104604766,0.060745906,0.008638388,0.7814293,0.006735997,0.022986187
1311,MATT,Part Two,11,Dialogue,GUSTAV,"May I present to you Mona and Yuli, the Knot Sisters.",3,joy,0.7783125,0.002585424,0.004845079,0.0029347972,0.7783125,0.1626403,0.027399527,0.021282382
1314,LAURA,Part Two,11,Dialogue,JESTER,"(whispers) It's like the serpent we fought, you guys! ",4,neutral,0.35230407,0.086986296,0.23330982,0.2311023,0.014755154,0.35230407,0.009307758,0.07223457
1315,SAM,Part Two,11,Dialogue,NOTT,"I was expecting more Ringling Brothers, actually. ",6,surprise,0.67541975,0.013399871,0.005590413,0.04809871,0.017965604,0.23490515,0.0046205004,0.67541975
1321,MATT,Part Two,11,Dialogue,GUSTAV,"In a flash, beyond the ash, the gods all went and gone. The darkness came to grasp, reclaim, and suffocate the dawn.",4,neutral,0.45150736,0.03591595,0.045651145,0.34989122,0.0064644925,0.45150736,0.05055179,0.060018055
1323,MATT,Part Two,11,Dialogue,GUSTAV,"But from that night, a burning light doth keep back shadows' bane. The strength to fight will set alight the morning sun again. ",0,anger,0.7857815,0.7857815,0.04726771,0.059248473,0.004869349,0.04232132,0.059426356,0.0010852626
1324,MATT,Part Two,11,Dialogue,GUSTAV,"Ladies and gentlemen, I present to you Ornna the fire fairy.",4,neutral,0.48765704,0.00685344,0.009508419,0.0033456949,0.46809345,0.48765704,0.0071313605,0.017410563
1328,LAURA,Part Two,11,Dialogue,JESTER,This is really different than most carnivals that I've gone to. ,4,neutral,0.80371475,0.012099808,0.03868037,0.03356067,0.011174139,0.80371475,0.0034218922,0.09734837
1329,SAM,Part Two,11,Dialogue,NOTT,"It's very artistic, yeah. ",3,joy,0.5920774,0.016469229,0.13504393,0.015473834,0.5920774,0.22005819,0.014790598,0.0060868966
1331,MATT,Part Two,11,Dialogue,GUSTAV,"Even as the sun would rise anew, bellowing roars will quake the lands of Xhorhas and beyond. Terrible beasts, now freed from their dark masters, scattered into our world. (roars)  ",2,fear,0.9901246,0.0029862176,0.0023417396,0.9901246,0.0006686144,0.0009693819,0.002214473,0.00069508865
1339,MATT,Part Two,11,Dialogue,GUSTAV,The devil-toad crawls hungrily--,0,anger,0.38921002,0.38921002,0.20582135,0.27353668,0.015950907,0.09335608,0.017466417,0.0046585365
1341,MATT,Part Two,11,Dialogue,GUSTAV,"into the land of the free folk, lording over nightmares as they say, and what truth lies behind the eyes of this beast? What would be learned when the guiding heart of innocence pierces the hateful soul and brings it to see beauty for the first time? I present to you the vivid voice of Toya.",0,anger,0.52807605,0.52807605,0.09546247,0.15945438,0.011614733,0.1947008,0.005942057,0.0047495873
1348,MATT,Part Two,11,Dialogue,BO,Everyone! Leave the tent now! Kylre-- ,0,anger,0.45420095,0.45420095,0.04402216,0.32390708,0.033443287,0.098013036,0.018657977,0.027755544
1350,MATT,Part Two,11,Dialogue,BO,get her to safety.,4,neutral,0.8369872,0.0131376805,0.01002408,0.08203521,0.010111946,0.8369872,0.023569258,0.024134628
1354,TRAVIS,Part Two,11,Dialogue,FJORD,Yasha? We're going to need those weapons back. ,4,neutral,0.7196894,0.06179271,0.111989416,0.027543431,0.0067282533,0.7196894,0.008613733,0.06364301
1356,MARISHA,Part Two,11,Dialogue,BEAU,"Man, I thought it was kind of lame at first, but this is awesome! ",3,joy,0.71228784,0.040635716,0.114177495,0.011278326,0.71228784,0.09033108,0.0058734342,0.025416069
1357,TALIESIN,Part Two,11,Dialogue,MOLLY,Everyone get out right now. ,4,neutral,0.8001676,0.047096826,0.038236648,0.089469,0.0064049526,0.8001676,0.011796728,0.00682819
1358,MARISHA,Part Two,11,Dialogue,BEAU,This isn't part of the show? ,4,neutral,0.60973537,0.06522299,0.16081403,0.03473466,0.0013399017,0.60973537,0.009870418,0.11828262
1359,TRAVIS,Part Two,11,Dialogue,FJORD,Not part of the show. ,1,disgust,0.5461881,0.039202254,0.5461881,0.03133484,0.0032171658,0.2946675,0.08186877,0.0035214024
1360,SAM,Part Two,11,Dialogue,NOTT,It's too artsy. ,4,neutral,0.51818556,0.015785608,0.17729968,0.030797737,0.20228069,0.51818556,0.034668826,0.02098192
1475,MARISHA,Part Two,12,Dialogue,BEAU,"Guys, no, it's part of the show. ",4,neutral,0.4874815,0.07200818,0.38435924,0.03422389,0.0048058024,0.4874815,0.011406015,0.0057153865
1476,MARISHA,Part Two,12,Dialogue,BEAU,Molly said that people die. She was just a claque. Okay. ,4,neutral,0.57224816,0.076699235,0.30220565,0.01998812,0.003415129,0.57224816,0.019770578,0.0056731906
1510,TALIESIN,Part Two,12,Dialogue,MOLLY,Open the tent wide! ,2,fear,0.50189817,0.29639703,0.014561831,0.50189817,0.022734744,0.09376442,0.0073397346,0.063304
1539,LAURA,Part Two,12,Dialogue,JESTER,"Dude, are you here, because this is like the coolest shit we've ever seen! ",1,disgust,0.3377965,0.17606033,0.3377965,0.017824069,0.21642844,0.17324264,0.005872277,0.07277576
1560,MARISHA,Part Two,12,Dialogue,BEAU,"I'm not a claque, this show's bullshit. ",1,disgust,0.57898265,0.38162115,0.57898265,0.006816253,0.0009978983,0.022063438,0.008100998,0.0014176116
1596,ASHLEY,Part Two,12,Dialogue,YASHA,Get the fuck out of my tent! (laughter) ,0,anger,0.79364896,0.79364896,0.044117022,0.13870206,0.0072102384,0.009244751,0.0051086466,0.0019683864
1619,LAURA,Part Two,12,Dialogue,JESTER,"Hi, Caleb. ",4,neutral,0.88053185,0.01060671,0.007675381,0.011552136,0.056281738,0.88053185,0.008771894,0.024580307
1657,TALIESIN,Part Two,12,Dialogue,MOLLY,"Someone, anyone? Yep. ",4,neutral,0.64005303,0.05386801,0.13441968,0.0486919,0.009225132,0.64005303,0.0051820707,0.1085602
1661,MARISHA,Part Two,12,Dialogue,BEAU,I thought you said you didn't let in the sick! ,0,anger,0.38938904,0.38938904,0.2343672,0.06192793,0.006444583,0.08422308,0.01572985,0.20791836
1662,TALIESIN,Part Two,12,Dialogue,MOLLY,Just kill it! ,0,anger,0.89061207,0.89061207,0.025652967,0.06856106,0.0012719397,0.008606394,0.0041595846,0.0011359955
1672,MARISHA,Part Two,12,Dialogue,BEAU,"Oh, come on. ",0,anger,0.34662178,0.34662178,0.19412601,0.3273238,0.008056142,0.08033587,0.030888325,0.012648014
1676,MARISHA,Part Two,12,Dialogue,BEAU,"You were so pretty, too. ",4,neutral,0.45245823,0.010779559,0.28374204,0.020177037,0.18353157,0.45245823,0.012602966,0.03670859
1690,MATT,Part Two,13,Dialogue,FLYNN,"You, you! Stay where you are! ",0,anger,0.7222483,0.7222483,0.023704499,0.18222828,0.009738253,0.04723418,0.0075771646,0.007269346
1692,MATT,Part Two,13,Dialogue,GUSTAV,"Dear god, what's happened here? ",6,surprise,0.7780496,0.06919511,0.05964785,0.055452958,0.0024946367,0.013744965,0.021414865,0.7780496
1694,MATT,Part Two,13,Dialogue,BO,"Sir, I don't know how he got in here.",6,surprise,0.76614535,0.014475122,0.023987897,0.011413597,0.002691649,0.16212435,0.019162042,0.76614535
1696,MATT,Part Two,13,Dialogue,GUSTAV,What happened?,6,surprise,0.842855,0.051339332,0.011007861,0.02286926,0.0028841062,0.052311003,0.016733527,0.842855
1697,TALIESIN,Part Two,13,Dialogue,MOLLY,One of them turned. I don't know what happened. ,6,surprise,0.68041843,0.034038715,0.042823423,0.065354064,0.0026210246,0.14198707,0.032757286,0.68041843
1698,LAURA,Part Two,13,Dialogue,JESTER,There was a sick guy! There was an old sick guy and he turned into a zombie! ,1,disgust,0.85003424,0.03992808,0.85003424,0.027609093,0.0020420998,0.04521354,0.0058780066,0.029294988
1700,MARISHA,Part Two,13,Dialogue,BEAU,"Oh, thank you, man. I'm really down. ",4,neutral,0.34798574,0.04280817,0.09541772,0.0679431,0.109058894,0.34798574,0.31201988,0.02476656
1701,LAURA,Part Two,13,Dialogue,JESTER,Are you sick too? Did you get hurt? Hold on two seconds. I'm going to cure her and then I'll cure you too. ,2,fear,0.3395018,0.18834083,0.15404157,0.3395018,0.0038171955,0.20567398,0.049624175,0.05900047
1702,TRAVIS,Part Two,13,Dialogue,FJORD,"Yasha, have you ever seen anything like this happen before? ",4,neutral,0.34031168,0.07093058,0.099347256,0.32119417,0.0054073427,0.34031168,0.006646396,0.15616259
1703,ASHLEY,Part Two,13,Dialogue,YASHA,No. Never. ,4,neutral,0.5392185,0.06050565,0.0709664,0.2780749,0.0044534677,0.5392185,0.04246954,0.004311536
1709,MATT,Part Two,13,Dialogue,FLYNN,Stay where you are. Don't go anywhere. ,2,fear,0.628354,0.17365332,0.02417581,0.628354,0.0047285403,0.13870113,0.027977096,0.0024101252
1710,TALIESIN,Part Two,13,Dialogue,MOLLY,"Oh, wherever will I go. ",2,fear,0.45356047,0.03857548,0.03943781,0.45356047,0.0049313903,0.38918093,0.048704375,0.025609609
1712,MATT,Part Two,13,Dialogue,FLYNN,"Sivelmen, find someone. Bring the rest of the guard. Please! ",2,fear,0.6574814,0.11145239,0.05009328,0.6574814,0.0039245724,0.14053816,0.028485466,0.0080247475
1713,MATT,Part Two,13,Dialogue,SIVELMEN,"Right now, sir. ",4,neutral,0.64857864,0.049834456,0.1399476,0.12313886,0.006598516,0.64857864,0.028778128,0.0031237938
1719,MATT,Part Two,13,Dialogue,FLYNN,Don't move.,2,fear,0.6378008,0.16461758,0.017532457,0.6378008,0.00533896,0.12416887,0.043712072,0.006829207
1720,LAURA,Part Two,13,Dialogue,JESTER,Which one? ,4,neutral,0.63524,0.05843066,0.04869825,0.17303467,0.007150176,0.63524,0.008314571,0.06913164
1721,MATT,Part Two,13,Dialogue,FLYNN,Both? Uh.,6,surprise,0.6244297,0.013228703,0.030622879,0.0049011633,0.0061565414,0.31268492,0.007976031,0.6244297
1725,LAURA,Part Two,13,Dialogue,JESTER,Look at all the stuff that that one's finding over there! (laughter) ,1,disgust,0.3682037,0.33477348,0.3682037,0.029520515,0.07309563,0.11887172,0.0059466087,0.06958836
1730,MATT,Part Two,13,Dialogue,FLYNN,"What, over there? ",6,surprise,0.7813619,0.06381334,0.05695739,0.040799342,0.0035913386,0.04386209,0.009614614,0.7813619
1734,MATT,Part Two,13,Dialogue,GUSTAV,I'm terribly sorry. I-- this has never happened. I don't know what happened. What happened?! ,2,fear,0.32988217,0.044279635,0.04954794,0.32988217,0.0029464462,0.044005316,0.25780058,0.27153793
1735,TALIESIN,Part Two,13,Dialogue,MOLLY,We've never seen anything like it before. He just-- he gripped his heart and fell over and turned into that thing. ,4,neutral,0.30047205,0.06368316,0.24044411,0.12944798,0.006220488,0.30047205,0.012999629,0.24673256
1736,ASHLEY,Part Two,13,Dialogue,YASHA,It was when Toya started singing. ,2,fear,0.42998138,0.043602597,0.13076314,0.42998138,0.17736392,0.14922032,0.006935507,0.062133145
1737,MARISHA,Part Two,13,Dialogue,BEAU,"Yeah, what's with the dwarven girl? Why-- ",4,neutral,0.3056935,0.19740567,0.21260089,0.121089175,0.0039331187,0.3056935,0.017130945,0.14214674
1738,TALIESIN,Part Two,13,Dialogue,MOLLY,Nothing like this. ,1,disgust,0.62074786,0.12022627,0.62074786,0.14138024,0.0018669578,0.09262553,0.020318588,0.0028346723
1739,MATT,Part Two,13,Dialogue,GUSTAV,"She's been singing with us for over two years, now.",4,neutral,0.8683427,0.009460418,0.011621825,0.0029827813,0.04716633,0.8683427,0.023986753,0.03643921
1740,MARISHA,Part Two,13,Dialogue,BEAU,How'd she come to you? She's a pretty young girl. ,6,surprise,0.4251504,0.0680691,0.08610973,0.09928221,0.003195094,0.309128,0.0090654725,0.4251504
1741,MATT,Part Two,13,Dialogue,GUSTAV,She had no family and she was singing in the street for change. There was an opportunity. ,4,neutral,0.7761449,0.037522703,0.05316322,0.035142258,0.022618875,0.7761449,0.010499736,0.06490821
1742,MATT,Part Two,13,Dialogue,GUSTAV,We seized it. We gave her a family she didn't have.,4,neutral,0.6095274,0.28713027,0.06382286,0.0071002045,0.004598368,0.6095274,0.018762413,0.009058458
1743,TRAVIS,Part Two,13,Dialogue,FJORD,Put your hands down. ,2,fear,0.38438192,0.2663951,0.1586953,0.38438192,0.003806974,0.13465467,0.050303515,0.0017624825
1745,MATT,Part Two,13,Dialogue,FLYNN,"It's fine, just don't move. ",2,fear,0.47017664,0.24959949,0.094613455,0.47017664,0.004548473,0.14681703,0.03221602,0.0020289181
1754,MATT,Part Two,13,Dialogue,ORNNA,I'm sorry. What has happened here?,5,sadness,0.60310423,0.023456285,0.057991214,0.059955653,0.004134956,0.06469878,0.60310423,0.18665889
1755,LAURA,Part Two,13,Dialogue,JESTER,"Your little dwarf girl was singing, and she turns people into zombies. ",4,neutral,0.47882706,0.119787544,0.34402257,0.01409041,0.01926617,0.47882706,0.009894959,0.014111254
1756,TALIESIN,Part Two,13,Dialogue,MOLLY,I feel that that was entirely coincidental. I'm really not sure that the two things were related. Something was wrong with this man. ,6,surprise,0.5542871,0.015222743,0.014334753,0.035190325,0.0032438561,0.37110925,0.0066119833,0.5542871
1757,MARISHA,Part Two,13,Dialogue,BEAU,"See, it's interesting, because I would say the opposite. I would say it wasn't that coincidental, because-- ",4,neutral,0.5038185,0.021315997,0.060736008,0.018919868,0.017896816,0.5038185,0.003346782,0.37396595
1758,LIAM,Part Two,13,Dialogue,CALEB,"I would agree, it seemed to happen with this-- ",4,neutral,0.7748793,0.053074796,0.10079183,0.039390795,0.012245582,0.7748793,0.010257675,0.009360042
1759,TALIESIN,Part Two,13,Dialogue,MOLLY,"We've seen her sing dozens, hundreds of times. Nothing like this has ever happened. I've seen people sit in the front row hundreds of times. Nothing like this has ever happened. ",4,neutral,0.83795834,0.03345162,0.057954095,0.018006906,0.006020959,0.83795834,0.003745507,0.042862587
1760,LIAM,Part Two,13,Dialogue,CALEB,Have you had the elderly or the sick in these tents before? ,1,disgust,0.37481943,0.030049164,0.37481943,0.19473298,0.0024049515,0.35816327,0.027899459,0.011930828
1761,MARISHA,Part Two,13,Dialogue,BEAU,"Yeah, you also happen to be very explicit on your page that you don't want the sick, so. ",4,neutral,0.66026103,0.026134843,0.2778371,0.01652889,0.0030042282,0.66026103,0.010146994,0.006086992
1762,TALIESIN,Part Two,13,Dialogue,MOLLY,Gustav. ,4,neutral,0.3927043,0.09924565,0.2801121,0.17332928,0.010881465,0.3927043,0.036009215,0.007717995
1764,MATT,Part Two,13,Dialogue,GUSTAV,"It's generally just because we want to promote a space of welcoming cleanliness. When we're working amongst the outskirts of the Empire, we don't want to bring an element that reminds you of death and-- ",4,neutral,0.59767663,0.016711107,0.32026637,0.032686003,0.0075940583,0.59767663,0.02196668,0.0030991917
1765,SAM,Part Two,13,Dialogue,NOTT,You hate old people so much. ,0,anger,0.6884003,0.6884003,0.24006487,0.016765237,0.0030515506,0.032185756,0.016844645,0.0026877392
1766,MATT,Part Two,13,Dialogue,GUSTAV,"Well, we're in entertainment. We have to be cautious.",4,neutral,0.66435033,0.010714621,0.027931625,0.2639835,0.007953155,0.66435033,0.016374948,0.008691875
1768,TALIESIN,Part Two,13,Dialogue,MOLLY,Hold up. I've never seen that one before. He looks really suspicious. ,2,fear,0.62807596,0.020965835,0.06929471,0.62807596,0.0022780139,0.19042107,0.008463012,0.080501415
1771,LAURA,Part Two,13,Dialogue,JESTER,(gasps) He does look suspicious. ,2,fear,0.7846809,0.014444092,0.04388821,0.7846809,0.0022957362,0.13101184,0.008233307,0.015445932
1775,MATT,Part Two,13,Dialogue,FLYNN,Don't try that on me. I've been doing this for over ten years. ,2,fear,0.5537955,0.13960612,0.060638774,0.5537955,0.006145236,0.2071191,0.029935516,0.0027596941
1776,ASHLEY,Part Two,13,Dialogue,YASHA,"Oh wait, look at him! ",2,fear,0.3067679,0.23800983,0.27946454,0.3067679,0.028439283,0.085348636,0.027945157,0.034024596
1782,LAURA,Part Two,13,Dialogue,JESTER,(coughing) There was some popcorn that I ate earlier. ,1,disgust,0.75836295,0.07865826,0.75836295,0.02118572,0.0057197846,0.08429034,0.04837696,0.0034060394
1783,TRAVIS,Part Two,13,Dialogue,FJORD,"You should know that whatever happened to that first man when he attacked the woman, she caught whatever he had. ",4,neutral,0.65128493,0.1289337,0.17196612,0.030716801,0.0029689113,0.65128493,0.007962503,0.0061670803
1784,MATT,Part Two,13,Dialogue,FLYNN,And that is extremely worrying. Nobody touch that body.,2,fear,0.5163614,0.04626796,0.03180753,0.5163614,0.0049040844,0.3352448,0.022199878,0.0432143
1786,MATT,Part Two,13,Dialogue,FLYNN,Don't you touch that body! Are you sick? ,2,fear,0.7022647,0.15556291,0.09245241,0.7022647,0.0016996011,0.021563595,0.01676172,0.0096950075
1788,MATT,Part Two,13,Dialogue,FLYNN,"Someone hold her down. If she's sick and turns into one of these, I will not--",2,fear,0.43970275,0.23074241,0.09585095,0.43970275,0.0034425138,0.16559978,0.060743786,0.0039178035
1789,ASHLEY,Part Two,13,Dialogue,YASHA,She's fine. Just calm down. ,4,neutral,0.70874673,0.05490181,0.08552701,0.09455066,0.007499983,0.70874673,0.046604417,0.0021693762
1790,TALIESIN,Part Two,13,Dialogue,MOLLY,"Well, we've already killed two of them. ",4,neutral,0.740585,0.10633659,0.09505167,0.027231824,0.0031145555,0.740585,0.022865882,0.004814522
1791,SAM,Part Two,13,Dialogue,NOTT,She's definitely sick. ,1,disgust,0.33230433,0.017743584,0.33230433,0.22818348,0.0031488102,0.2307107,0.15572335,0.032185785
1795,MATT,Part Two,13,Dialogue,FLYNN,Kill the thing! ,0,anger,0.7149011,0.7149011,0.031153167,0.2333075,0.0022496572,0.010495095,0.0058045303,0.002089015
1799,ASHLEY,Part Two,13,Dialogue,JESTER,"Stop, stop. ",2,fear,0.47908238,0.45072076,0.018279478,0.47908238,0.0018977448,0.03119139,0.017053204,0.0017750561
1801,MATT,Part Two,13,Dialogue,FLYNN,"Look, if she's going to become one of these things, we have to stop her now. ",0,anger,0.44468004,0.44468004,0.053059924,0.37051323,0.0026577797,0.11007388,0.014758838,0.0042562974
1802,LAURA,Part Two,13,Dialogue,JESTER,"Yasha will totally kill me. Don't worry, you can leave. ",2,fear,0.8997217,0.05083195,0.005606903,0.8997217,0.0028634116,0.025808046,0.010698793,0.0044692834
1803,MARISHA,Part Two,13,Dialogue,BEAU,"Jester. Jokes are great until they get you killed, man. She's joking. ",4,neutral,0.5588785,0.071917556,0.27821916,0.008442577,0.059910085,0.5588785,0.016071457,0.0065606553
